2,13137,4
2,13330,5
2,13364,2
2,13453,5
2,13476,5
2,13479,4
2,13529,2
2,13530,2
2,13550,3
2,13603,1
2,13605,2
2,13690,2
2,13770,4
2,13793,5
2,13813,3
2,13854,5
2,13916,5
2,13975,2
2,14055,5
2,14130,3
2,14177,5
2,14180,5
2,14187,3
2,14190,2
2,14232,3
2,14296,5
2,14315,2
2,14405,5
2,14406,3
2,14419,2
2,14475,5
2,14523,3
2,14573,5
2,14650,2
2,14673,4
2,14787,5
2,14801,3
2,14830,5
2,14836,3
2,14898,5
2,14943,2
2,14992,5
2,15033,4
2,15155,5
2,15213,5
2,15221,3
2,15264,5
2,15305,4
2,15344,5
2,15359,4
2,15457,2
2,15508,4
2,15557,2
2,15600,1
2,15698,5
2,15744,2
2,15781,1
2,15825,5
2,15983,2
2,16009,4
2,16065,5
2,16091,1
2,16124,3
2,16171,5
2,16251,5
2,16252,5
2,16254,4
2,16283,5
2,16292,4
2,16302,3
2,16360,2
2,16441,4
2,16446,4
2,16494,1
2,16495,4
2,16505,5
2,16642,4
2,16677,5
2,16680,3
2,16695,4
2,16698,5
2,16699,5
2,16743,4
2,16767,4
2,16926,4
2,16982,4
2,17023,4
2,17162,3
2,17197,5
2,17219,5
2,17225,5
2,17266,5
2,17280,4
2,17284,5
2,17293,5
2,17299,4
2,17306,5
2,17321,5
2,17360,4
2,17374,4
2,17486,1
2,17544,5
2,17564,5
2,17598,5
2,17624,5
2,17630,1
2,17676,4
2,17818,3
2,17871,5
2,17922,2
2,17944,5
2,17960,4
2,17961,2
2,18112,3
2,18143,5
2,18216,5
2,18366,2
2,18370,5
2,18387,4
2,18405,4
2,18518,4
2,18522,5
2,18599,5
2,18612,5
2,18689,2
2,18723,3
2,18748,5
2,18769,2
2,18775,3
2,18911,4
2,18924,3
2,18951,3
2,18959,5
2,18986,5
2,19080,5
2,19156,4
2,19190,5
2,19194,5
2,19202,5
2,19214,2
2,19299,3
2,19307,2
2,19313,4
2,19340,5
2,19399,5
2,19406,1
2,19468,2
2,19549,4
2,19601,4
2,19617,4
2,19707,3
2,19744,5
2,19753,2
2,19829,1
2,19890,5
2,19959,4
2,20022,5
2,20031,5
2,20040,5
2,20100,5
2,20130,5
2,20135,3
2,20196,5
2,20248,3
2,20288,3
2,20290,2
2,20354,3
2,20477,5
2,20507,3
2,20528,5
2,20550,3
2,20621,3
2,20666,3
2,20688,3
2,20714,3
2,20725,4
2,20782,2
2,20812,2
2,20852,1
2,20934,3
2,20944,5
2,20945,3
2,20951,4
2,21004,2
2,21188,4
2,21192,2
2,21286,5
2,21389,4
2,21396,5
2,21401,3
2,21441,5
2,21521,4
2,21549,5
2,21554,3
2,21557,5
2,21577,2
2,21578,1
2,21589,4
2,21660,5
2,21698,4
2,21705,3
2,21796,1
2,21856,4
2,21920,4
2,21934,4
2,21998,4
2,22011,3
2,22019,4
2,22023,4
2,22038,5
2,22082,4
2,22106,5
2,22124,3
2,22131,5
3,1,2
3,434,3
3,1020,5
3,1260,4
3,1783,3
3,2202,4
3,2260,4
3,2643,4
3,3020,2
3,4549,4
3,5697,3
3,5874,4
3,6038,4
3,6128,3
3,6421,4
3,6919,3
3,7168,3
3,7212,2
3,7331,4
3,7969,3
3,7992,5
3,8741,4
3,8903,3
3,8991,3
3,9691,3
3,10581,3
3,10970,3
3,11103,3
3,11250,4
3,11436,1
3,12273,4
3,12578,3
3,12877,3
3,13550,5
3,13666,3
3,14251,4
3,14806,4
3,15305,2
3,15524,3
3,15784,5
3,16203,1
3,17293,4
3,17604,2
3,18267,4
3,18586,3
3,18911,4
3,18961,3
3,20022,3
3,20082,4
3,20100,4
3,20246,5
3,20834,3
3,21396,2
3,21589,4
3,21934,5
3,22072,4
4,2,4
4,16,3
4,106,4
4,284,3
4,311,1
4,485,5
4,501,4
4,611,4
4,971,5
4,1079,5
4,1141,4
4,1205,2
4,1228,5
4,1245,5
4,1612,3
4,1714,2
4,1781,1
4,1879,1
4,1937,5
4,2062,3
4,2284,4
4,2423,3
4,2707,3
4,2738,5
4,2746,4
4,2773,4
4,2904,2
4,3073,4
4,3179,2
4,3208,3
4,3460,5
4,3641,4
4,3652,1
4,3725,2
4,3757,1
4,3857,3
4,3862,3
4,3870,5
4,3874,3
4,3882,1
4,4112,1
4,4155,3
4,4298,1
4,4714,1
4,4819,3
4,4873,4
4,4944,4
4,4945,4
4,4992,5
4,5064,4
4,5636,1
4,5874,5
4,5917,3
4,6790,3
4,6814,5
4,7053,4
4,7184,4
4,7193,4
4,7518,3
4,7654,4
4,7920,3
4,7992,5
4,8383,3
4,8631,4
4,8675,4
4,8741,3
4,9199,3
4,9274,5
4,9363,3
4,9468,1
4,9599,2
4,9606,4
4,9622,2
4,9713,3
4,9715,4
4,9746,5
4,9820,5
4,9930,4
4,10041,3
4,10230,4
4,10288,4
4,10802,2
4,10808,5
4,10822,3
4,10832,5
4,11058,5
4,11137,3
4,11337,5
4,11394,4
4,11613,5
4,11763,2
4,11806,4
4,11840,4
4,11866,1
4,11964,5
4,12037,4
4,12385,4
4,12386,4
4,12543,4
4,12575,1
4,12686,4
4,12819,1
4,13187,5
4,13381,4
4,13451,4
4,13453,2
4,13587,2
4,13774,5
4,13786,2
4,13871,3
4,13875,2
4,14296,4
4,14303,4
4,14315,3
4,14414,1
4,14475,1
4,15295,4
4,15359,3
4,15457,4
4,15552,2
4,15825,1
4,16153,3
4,16176,2
4,16182,4
4,16291,5
4,16305,4
4,16344,2
4,16579,1
4,16658,1
4,16670,2
4,16677,1
4,16921,2
4,16928,1
4,17013,3
4,17052,1
4,17063,4
4,17162,3
4,17199,1
4,17288,3
4,17555,4
4,17713,4
4,17799,5
4,17852,1
4,18133,4
4,18194,4
4,18241,3
4,18394,5
4,18426,1
4,18468,4
4,18646,4
4,18770,2
4,18841,4
4,18856,4
4,19096,3
4,19391,5
4,19468,3
4,19480,3
4,19584,4
4,19601,3
4,20063,5
4,20196,5
4,20729,1
4,20733,1
4,21004,1
4,21031,1
4,21100,2
4,21401,3
4,21408,2
4,21575,5
4,21589,1
4,21596,3
4,21655,5
4,21741,3
4,21856,3
4,21934,4
4,21970,1
4,22076,4
4,22089,4
4,22102,3
4,22105,3
4,22107,3
5,2,2
5,1432,2
5,5275,2
5,5379,2
5,6307,1
5,6839,2
5,9462,3
5,12147,2
5,12339,2
5,14313,1
5,16280,3
5,17901,2
5,18992,3
6,2,3
6,18,4
6,20,1
6,82,4
6,146,4
6,227,2
6,255,3
6,412,4
6,469,4
6,530,3
6,555,3
6,1167,4
6,1178,4
6,1216,4
6,1233,3
6,1432,3
6,1447,3
6,1464,3
6,1468,4
6,1469,3
6,1496,3
6,1513,3
6,1553,3
6,1568,3
6,1690,4
6,1717,3
6,1723,3
6,1781,4
6,1795,4
6,1856,2
6,1943,4
6,1963,3
6,1971,3
6,2104,3
6,2173,3
6,2264,2
6,2267,2
6,2316,4
6,2359,3
6,2647,3
6,2697,3
6,2750,2
6,2763,3
6,2915,4
6,3058,3
6,3109,2
6,3139,4
6,3187,4
6,3230,4
6,3254,3
6,3301,3
6,3331,2
6,3345,2
6,3349,3
6,3448,3
6,3488,3
6,3512,3
6,3724,2
6,3805,3
6,4029,3
6,4305,4
6,4373,4
6,4456,4
6,4544,3
6,4613,3
6,4679,4
6,4694,4
6,4863,1
6,4928,2
6,4943,3
6,4996,3
6,5034,3
6,5102,4
6,5148,4
6,5159,2
6,5186,5
6,5255,4
6,5292,4
6,5401,3
6,5495,3
6,5500,3
6,5831,3
6,5978,3
6,6082,2
6,6122,3
6,6132,3
6,6155,3
6,6207,3
6,6295,3
6,6313,5
6,6341,4
6,6363,2
6,6477,4
6,6716,4
6,6839,3
6,6871,4
6,6925,4
6,6956,2
6,6962,4
6,6983,4
6,7131,4
6,7141,2
6,7144,2
6,7198,3
6,7233,4
6,7245,3
6,7524,3
6,7650,3
6,7685,3
6,7726,3
6,7728,4
6,7765,2
6,7973,2
6,8166,4
6,8218,4
6,8299,5
6,8313,3
6,8345,4
6,8387,4
6,8448,2
6,8574,4
6,8611,4
6,8616,3
6,8707,3
6,8987,4
6,9035,3
6,9042,3
6,9055,4
6,9102,3
6,9202,3
6,9342,3
6,9349,3
6,9358,5
6,9379,3
6,9459,5
6,9538,3
6,9550,3
6,9613,3
6,9614,3
6,9676,3
6,9683,4
6,9685,4
6,9711,5
6,9856,4
6,9903,4
6,9914,2
6,10001,4
6,10034,3
6,10440,3
6,10464,4
6,10485,3
6,10486,2
6,10560,4
6,10918,3
6,11125,3
6,11131,3
6,11197,3
6,11199,2
6,11266,3
6,11278,3
6,11324,3
6,11413,2
6,11441,3
6,11608,4
6,11811,3
6,11826,3
6,11862,3
6,12121,2
6,12147,3
6,12319,3
6,12322,2
6,12372,3
6,12384,3
6,12391,4
6,12571,3
6,12589,3
6,12662,4
6,12767,4
6,12795,3
6,13230,3
6,13392,3
6,13519,2
6,13597,2
6,13603,3
6,13653,4
6,13655,3
6,13672,3
6,13674,3
6,13699,4
6,13919,4
6,13940,4
6,14013,3
6,14044,3
6,14116,4
6,14209,3
6,14221,3
6,14299,4
6,14313,2
6,14398,4
6,14406,4
6,14443,3
6,14461,3
6,14515,3
6,14523,3
6,14553,5
6,14647,3
6,14731,4
6,14895,3
6,15019,4
6,15061,3
6,15117,4
6,15198,4
6,15221,3
6,15223,4
6,15325,4
6,15672,3
6,15751,3
6,15776,4
6,15898,4
6,16077,3
6,16099,4
6,16186,4
6,16423,3
6,16526,5
6,16547,4
6,16676,4
6,16698,5
6,16701,3
6,16747,3
6,16928,3
6,16973,4
6,16974,4
6,17007,2
6,17133,5
6,17205,2
6,17235,4
6,17280,3
6,17355,3
6,17429,2
6,17444,5
6,17880,5
6,17883,3
6,18074,3
6,18231,2
6,18326,3
6,18450,3
6,18512,4
6,18587,4
6,18651,4
6,18728,3
6,18774,4
6,18856,2
6,18978,3
6,19047,4
6,19199,4
6,19268,5
6,19294,4
6,19335,2
6,19437,4
6,19685,2
6,19744,3
6,19886,5
6,20073,3
6,20078,4
6,20135,4
6,20220,3
6,20253,3
6,20305,5
6,20357,2
6,20414,2
6,20513,4
6,20656,4
6,20816,2
6,20831,2
6,20852,3
6,20945,3
6,21004,4
6,21029,3
6,21224,3
6,21318,3
6,21347,3
6,21513,4
6,21555,4
6,21662,3
6,21665,2
6,21747,3
6,21796,3
6,21862,5
6,21998,3
6,22023,4
6,22061,2
6,22121,4
7,2,5
8,2,4
9,2,2
9,122,4
9,188,3
9,255,4
9,273,3
9,331,4
9,355,3
9,363,3
9,657,4
9,692,4
9,734,3
9,994,2
9,1077,2
9,1190,3
9,1390,3
9,1486,4
9,1879,2
9,2080,3
9,2242,5
9,2292,2
9,2456,4
9,2529,4
9,2773,4
9,2848,3
9,3045,4
9,3273,3
9,3292,2
9,3331,4
9,3469,4
9,3645,3
9,3867,2
9,4257,4
9,4464,3
9,4523,3
9,4582,3
9,4647,3
9,4857,2
9,4924,3
9,5180,4
9,5202,4
9,5503,4
9,5527,3
9,5553,3
9,5554,4
9,5608,4
9,6012,3
9,6145,5
9,6197,3
9,6356,3
9,6466,3
9,6484,4
9,6537,1
9,6599,3
9,6676,4
9,6677,3
9,6847,4
9,7060,4
9,7106,4
9,7127,4
9,7144,3
9,7167,4
9,7212,3
9,7537,4
9,7587,4
9,7685,4
9,7777,2
9,8196,3
9,8288,3
9,8383,3
9,8611,3
9,9000,3
9,9267,3
9,9508,3
9,9711,5
9,9856,3
9,9871,5
9,9903,4
9,9905,3
9,10024,3
9,10430,4
9,10435,4
9,10875,4
9,11555,4
9,11699,3
9,11954,4
9,12275,3
9,12522,3
9,12826,2
9,12986,3
9,13035,2
9,13037,4
9,13066,2
9,13068,2
9,13296,4
9,13344,4
9,13392,4
9,13941,3
9,14120,3
9,14179,5
9,14180,3
9,14210,3
9,14257,2
9,14288,4
9,14418,3
9,14461,3
9,14497,4
9,14785,3
9,14830,5
9,14856,2
9,14989,3
9,15033,4
9,15104,4
9,15198,3
9,15221,3
9,15513,4
9,15619,5
9,15751,3
9,16065,3
9,16251,4
9,16254,4
9,16263,4
9,16360,3
9,16453,2
9,16570,5
9,16742,2
9,16856,5
9,16998,3
9,16999,4
9,17023,4
9,17107,4
9,17260,3
9,17636,4
9,17700,3
9,17842,4
9,17922,3
9,18143,4
9,18290,1
9,18522,5
9,18549,3
9,18711,4
9,18730,3
9,18770,2
9,18810,4
9,18837,3
9,18896,4
9,18911,3
9,18959,4
9,19262,3
9,19685,3
9,19696,3
9,19959,3
9,20169,4
9,20217,4
9,20248,3
9,20507,3
9,20528,3
9,20532,5
9,20613,2
9,20899,3
9,20945,3
9,20978,5
9,21290,4
9,21401,1
9,21420,4
9,21479,3
9,21562,4
9,21643,3
9,21680,4
9,21705,4
9,21728,4
9,21920,3
9,22072,2
10,2,3
10,30,4
10,34,3
10,146,4
10,146,4
10,255,4
10,320,5
10,505,2
10,517,5
10,545,5
10,683,4
10,1216,4
10,1432,4
10,1781,3
10,1908,4
10,2264,4
10,2267,4
10,2508,4
10,2524,4
10,2540,4
10,2699,5
10,2746,4
10,2960,4
10,3500,4
10,3562,5
10,3657,5
10,3809,4
10,3847,4
10,3867,4
10,3998,4
10,4538,4
10,4593,5
10,4859,4
10,5070,5
10,5075,4
10,5131,3
10,5299,4
10,5537,4
10,5593,4
10,5748,4
10,6143,4
10,6233,4
10,6677,3
10,6697,3
10,6766,5
10,6839,4
10,6871,4
10,6871,4
10,7053,4
10,7053,5
10,7108,4
10,7304,4
10,7704,4
10,7906,4
10,7969,5
10,8144,4
10,8218,3
10,8552,5
10,8621,5
10,8668,5
10,9068,5
10,9711,5
10,9736,5
10,9739,3
10,9813,3
10,9903,4
10,9937,5
10,10146,4
10,10285,4
10,10555,5
10,10585,3
10,10589,4
10,11131,5
10,11194,5
10,11276,5
10,11364,4
10,11537,5
10,11605,3
10,11795,4
10,11862,4
10,12147,4
10,12386,4
10,12492,3
10,12523,3
10,12543,4
10,12599,3
10,12607,4
10,12939,4
10,13331,4
10,13813,4
10,13846,4
10,14214,5
10,14356,4
10,14378,5
10,14395,5
10,14443,4
10,14646,3
10,14820,4
10,15112,5
10,15213,3
10,15398,5
10,15461,4
10,15470,5
10,15625,4
10,15627,4
10,15660,5
10,15699,4
10,15916,2
10,16305,4
10,16305,5
10,16349,4
10,17025,4
10,17675,5
10,17799,5
10,17824,2
10,18130,4
10,18468,5
10,18834,4
10,18856,3
10,18896,5
10,18992,5
10,19268,5
10,19307,4
10,19480,4
10,19742,1
10,20031,3
10,20475,4
10,20525,4
10,20812,4
10,20978,5
10,20992,4
10,21009,4
10,21190,5
10,21445,5
10,21562,5
10,21821,4
10,21920,3
10,21970,5
10,22089,5
11,2,3
11,557,3
11,692,5
11,960,4
11,991,4
11,1714,5
11,1855,4
11,2167,5
11,2217,3
11,3178,4
11,3613,4
11,3847,3
11,3886,5
11,3991,3
11,4124,4
11,4177,4
11,4184,4
11,4613,4
11,5151,4
11,5166,3
11,5180,4
11,5927,4
11,6143,4
11,6211,5
11,6396,3
11,6468,5
11,6880,4
11,7108,4
11,7127,4
11,7437,4
11,7969,4
11,8000,5
11,8033,3
11,8037,3
11,8256,4
11,8340,5
11,8355,3
11,8998,5
11,9095,3
11,9328,5
11,9542,4
11,9606,4
11,9683,4
11,9930,5
11,10312,4
11,10581,5
11,12342,3
11,12383,3
11,12481,3
11,12484,4
11,12610,5
11,12628,4
11,13309,5
11,13479,3
11,13792,4
11,13805,5
11,14515,4
11,15266,3
11,15271,3
11,15359,3
11,15398,3
11,15600,4
11,15921,3
11,16214,4
11,17700,4
11,18599,5
11,18748,5
11,18933,4
11,18978,4
11,18984,5
11,19080,5
11,19533,1
11,19601,4
11,20130,4
11,20179,5
11,20180,5
11,20232,5
11,20346,3
11,20521,4
11,21290,4
11,21441,4
11,21589,4
11,21856,3
11,22045,5
11,22072,4
11,22129,4
12,2,5
13,2,4
13,4034,4
14,2,4
14,466,5
14,517,4
14,724,4
14,1260,5
14,2155,5
14,2208,3
14,2866,3
14,3178,5
14,3613,5
14,3998,5
14,4549,5
14,4822,5
14,5288,5
14,5908,5
14,7856,2
14,8079,1
14,9448,5
14,10034,3
14,10312,5
14,10589,4
14,10805,5
14,11089,4
14,11315,5
14,11826,5
14,12252,3
14,13603,4
14,15418,3
14,16239,3
14,18614,4
14,19886,5
14,20815,4
14,20882,3
14,20934,5
14,21008,3
14,21315,4
15,2,1
15,58,1
15,82,1
15,120,1
15,218,1
15,253,1
15,254,3
15,402,1
15,404,1
15,469,1
15,517,5
15,530,2
15,555,1
15,685,5
15,782,3
15,1026,1
15,1113,1
15,1285,1
15,1371,2
15,1432,1
15,1464,1
15,1512,4
15,1596,4
15,1665,4
15,1690,2
15,1717,1
15,1774,2
15,1801,5
15,1892,5
15,1900,2
15,1908,1
15,1963,1
15,2173,3
15,2217,1
15,2239,5
15,2327,2
15,2331,2
15,2359,1
15,2425,1
15,2445,1
15,2473,1
15,2570,4
15,2611,2
15,2675,1
15,2697,2
15,2713,2
15,3094,1
15,3144,1
15,3239,1
15,3253,2
15,3268,1
15,3345,1
15,3373,1
15,3535,3
15,3562,1
15,3579,5
15,3606,1
15,3641,1
15,3670,1
15,3716,1
15,3923,1
15,3949,1
15,4029,1
15,4177,1
15,4296,1
15,4346,1
15,4456,2
15,4646,1
15,4647,1
15,4679,4
15,4694,4
15,4863,1
15,4928,1
15,4954,1
15,4967,1
15,4996,4
15,5076,1
15,5102,1
15,5159,2
15,5186,1
15,5276,1
15,5292,3
15,5354,1
15,5401,2
15,5537,1
15,5589,2
15,5822,2
15,5827,1
15,5893,4
15,6051,5
15,6108,1
15,6122,1
15,6157,1
15,6471,1
15,6562,3
15,6687,1
15,6716,5
15,6751,1
15,6840,2
15,6880,1
15,7060,3
15,7070,5
15,7089,2
15,7108,1
15,7127,5
15,7131,5
15,7139,1
15,7167,1
15,7182,1
15,7209,4
15,7212,1
15,7233,1
15,7331,2
15,7357,4
15,7368,1
15,7437,1
15,7490,5
15,7653,1
15,7714,1
15,7728,2
15,7733,3
15,8109,1
15,8124,1
15,8156,1
15,8256,1
15,8272,1
15,8611,1
15,8832,1
15,8901,1
15,9035,5
15,9113,2
15,9166,1
15,9180,1
15,9190,5
15,9202,4
15,9267,1
15,9349,1
15,9468,1
15,9683,1
15,9712,4
15,9713,2
15,9856,1
15,9881,5
15,9909,1
15,9914,1
15,9915,1
15,9953,1
15,10173,1
15,10269,4
15,10289,1
15,10321,1
15,10440,5
15,10501,5
15,10541,1
15,10560,1
15,10803,5
15,10950,2
15,11115,1
15,11131,1
15,11132,1
15,11165,1
15,11266,1
15,11276,1
15,11362,1
15,11368,1
15,11394,1
15,11408,5
15,11413,1
15,11555,1
15,11741,4
15,11872,1
15,12059,1
15,12121,1
15,12147,2
15,12262,1
15,12266,2
15,12291,1
15,12339,3
15,12342,1
15,12372,1
15,12397,1
15,12504,2
15,12556,1
15,12571,3
15,13037,5
15,13161,1
15,13267,4
15,13296,1
15,13321,1
15,13346,1
15,13359,1
15,13392,3
15,13513,1
15,13519,1
15,13597,1
15,13610,4
15,13653,1
15,13685,3
15,13768,1
15,13818,4
15,13927,1
15,13940,1
15,14019,2
15,14027,1
15,14044,1
15,14130,1
15,14139,2
15,14174,1
15,14461,1
15,14510,1
15,14592,1
15,14665,1
15,14674,1
15,14708,1
15,14710,2
15,14731,1
15,14856,1
15,15000,1
15,15198,1
15,15256,3
15,15273,5
15,15470,5
15,15603,5
15,15613,1
15,15660,1
15,15670,1
15,15672,2
15,15787,5
15,15840,3
15,15917,5
15,16025,5
15,16221,5
15,16301,5
15,16313,2
15,16349,1
15,16423,1
15,16441,2
15,16464,2
15,16698,1
15,16723,1
15,16822,3
15,16928,1
15,16935,5
15,17023,3
15,17025,1
15,17033,1
15,17205,1
15,17227,1
15,17256,1
15,17275,5
15,17315,3
15,17561,1
15,17600,5
15,17810,3
15,17883,1
15,18054,1
15,18056,4
15,18143,1
15,18222,1
15,18266,3
15,18484,1
15,18595,3
15,18612,2
15,18651,1
15,18728,2
15,18856,1
15,18935,1
15,19047,2
15,19131,1
15,19239,4
15,19258,4
15,19301,4
15,19312,1
15,19364,5
15,19374,1
15,19596,1
15,19618,1
15,19736,1
15,19744,2
15,19911,1
15,20073,1
15,20130,1
15,20353,1
15,20354,5
15,20357,1
15,20368,2
15,20426,1
15,20513,5
15,20532,1
15,20688,2
15,20729,5
15,20815,1
15,20816,1
15,20866,1
15,20936,5
15,20980,3
15,20985,1
15,21004,1
15,21078,1
15,21198,1
15,21290,1
15,21396,1
15,21400,1
15,21441,1
15,21444,1
15,21513,4
15,21665,1
15,21702,1
15,21705,1
15,21712,2
15,21824,5
15,21903,1
15,21998,2
15,22073,1
15,22076,1
15,22117,5
16,2,2
16,26,3
16,103,2
16,113,5
16,145,5
16,147,1
16,155,3
16,168,5
16,181,2
16,191,2
16,223,3
16,243,2
16,247,2
16,255,1
16,286,3
16,292,3
16,312,4
16,317,3
16,359,3
16,363,1
16,391,3
16,402,2
16,405,4
16,426,2
16,428,2
16,464,2
16,547,3
16,557,2
16,570,3
16,610,3
16,645,3
16,651,2
16,677,5
16,692,5
16,707,1
16,732,3
16,742,4
16,764,1
16,766,4
16,827,4
16,840,1
16,858,4
16,873,3
16,960,3
16,966,1
16,968,3
16,994,4
16,998,1
16,1016,2
16,1022,2
16,1079,1
16,1084,1
16,1086,5
16,1123,5
16,1130,3
16,1135,5
16,1137,5
16,1155,2
16,1157,4
16,1158,4
16,1199,4
16,1205,2
16,1216,3
16,1226,3
16,1233,3
16,1234,4
16,1240,5
16,1243,1
16,1245,5
16,1252,2
16,1255,3
16,1256,3
16,1293,4
16,1299,4
16,1432,4
16,1447,4
16,1459,3
16,1496,3
16,1503,1
16,1513,3
16,1528,4
16,1579,5
16,1609,5
16,1610,3
16,1621,1
16,1686,3
16,1690,3
16,1714,3
16,1717,5
16,1749,3
16,1755,5
16,1778,5
16,1805,3
16,1808,4
16,1820,4
16,1855,3
16,1879,3
16,1918,1
16,1948,3
16,1963,3
16,1984,1
16,1988,4
16,1999,3
16,2027,3
16,2050,1
16,2080,1
16,2173,4
16,2189,5
16,2190,3
16,2208,5
16,2222,3
16,2226,5
16,2240,3
16,2264,3
16,2267,3
16,2317,2
16,2399,4
16,2413,4
16,2431,4
16,2443,3
16,2449,4
16,2458,3
16,2466,3
16,2477,1
16,2479,2
16,2513,4
16,2548,5
16,2599,5
16,2614,3
16,2691,5
16,2723,2
16,2724,3
16,2747,4
16,2792,2
16,2803,5
16,2864,5
16,2900,4
16,2933,3
16,2934,3
16,2960,4
16,2971,4
16,3004,3
16,3019,5
16,3057,3
16,3075,4
16,3144,4
16,3165,2
16,3171,3
16,3178,3
16,3179,3
16,3184,1
16,3187,4
16,3196,2
16,3212,3
16,3223,2
16,3237,3
16,3250,3
16,3251,3
16,3267,3
16,3274,5
16,3292,4
16,3330,3
16,3331,1
16,3345,4
16,3355,3
16,3372,2
16,3375,5
16,3423,3
16,3425,5
16,3436,4
16,3488,5
16,3535,3
16,3580,3
16,3587,2
16,3588,2
16,3613,3
16,3623,5
16,3624,3
16,3641,4
16,3705,4
16,3724,2
16,3753,4
16,3841,3
16,3866,5
16,3870,4
16,3905,4
16,3925,4
16,3935,5
16,3939,5
16,3988,2
16,3991,3
16,3992,2
16,3993,5
16,4004,1
16,4034,3
16,4058,3
16,4064,5
16,4124,3
16,4143,2
16,4159,2
16,4259,5
16,4265,3
16,4269,1
16,4270,4
16,4308,5
16,4363,3
16,4412,4
16,4431,2
16,4436,4
16,4454,3
16,4456,3
16,4480,5
16,4491,3
16,4493,3
